meeting_id,caption,speaker,caption_group_id
17,Do you think it will be cheaper ?,Project Manager,162
17,"Uh , {vocalsound} I don't {vocalsound} think it will be too much .",Industrial Designer,163
17,{vocalsound},User Interface,164
17,{vocalsound} {vocalsound},Industrial Designer,165
17,{vocalsound} Could you answer please ?,Project Manager,166
17,{vocalsound},Project Manager,166
17,Okay .,User Interface,167
17,"Have to think about the question , you know , 'cause it's {disfmarker} I think that you know you can always you know {disfmarker}",Industrial Designer,168
17,{vocalsound} Okay .,Project Manager,169
17,"{vocalsound} I think wha wha with the wire it's mm cheaper but you know the wireless it's more practical , so .",Industrial Designer,170
17,"Yeah , but I think the wireless problem is more the um David Jordan's problem .",Project Manager,171
17,Mm-hmm .,User Interface,172
17,The wire ?,Marketing,173
17,As it's {disfmarker} yeah .,Project Manager,174
17,Yeah .,Marketing,175
17,True .,Marketing,175
17,"Okay , yeah .",Industrial Designer,176
17,I think it's more your problem .,Project Manager,177
17,Mayb maybe you have just to to kind of research or try to ask people if they will like something wireless or not .,Project Manager,177
17,Mm-hmm .,User Interface,178
17,Uh that's my job .,Marketing,179
17,That's the {disfmarker},Marketing,179
17,"{vocalsound} Okay , {gap} I'm sorry .",Project Manager,180
17,Now the {disfmarker},Marketing,181
17,So {disfmarker},Project Manager,182
17,"Yeah but , it should be an agreement , you know , because {disfmarker} even if you can think of the wireless , it is it's it is the job of the {vocalsound} the the g Graphical User Designer , but you know .",Industrial Designer,183
17,"If it is a lot cheaper and if you want to reach for example some the the money you have , if you want to use , {vocalsound} so {vocalsound} it can be good to have a wireless , it it is a question .",Industrial Designer,183
17,{vocalsound} So,Project Manager,184
17,Okay .,User Interface,185
17,just think of um the usability .,Project Manager,186
17,Design a wireless remote control .,User Interface,187
17,{vocalsound},User Interface,187
17,Yeah .,Project Manager,188
17,Just think of the problem .,Project Manager,188
17,If when you have wireless remote control and if you lose it ?,Project Manager,188
17,Yeah .,User Interface,189
17,Yeah .,Marketing,190
17,"I think it's would be easier to have {vocalsound} a link between the remote control and the television ,",Project Manager,191
17,"Well that's actually one of the point , yeah ?",Marketing,192
17,True .,Marketing,192
17,yeah .,Project Manager,193
17,This you will see in my presentation then .,Marketing,194
17,"{vocalsound} So I will let you to do your presentation , so .",Project Manager,195
17,Yeah .,Marketing,196
17,Okay {vocalsound} .,Industrial Designer,197
17,Which is participant four .,Marketing,198
17,"So just trying to answer all the questions , if the user would be happy to have something or something else uh .",Marketing,198
17,"We've made a study , so could you go to next slide .",Marketing,198
17,{vocalsound},Project Manager,199
17,Sorry for the functional recurrence .,Marketing,200
17,"So that's the standard method for marketing , okay .",Marketing,200
17,"We had one hundred subjects , um , we observe their remote control use in a lab and then after all the experiments they had to fill up a questionnaire , um , and see what was okay or not for them .",Marketing,200
17,Mm-hmm .,Industrial Designer,201
17,Okay .,Marketing,202
17,So then it's some statistics about what we observed and what they answered .,Marketing,202
17,"Um actually seventy five percent of the users find m the most remote controls uh ugly , okay , so that's {disfmarker}",Marketing,202
17,"You mean the loo the look , the outside ?",Project Manager,203
17,"The look , how it look like .",Industrial Designer,204
17,"Yeah , the the look is is bad for them",Marketing,205
17,Okay .,Project Manager,206
17,"so uh it's your job , David , maybe .",Marketing,207
17,Then eighty percent of users would spend more money um actually if if the remote controls were not so ugly .,Marketing,207
17,"So this is where we could have uh yeah , good market , I guess , if people are ready to pay more .",Marketing,207
17,Yeah .,Industrial Designer,208
17,"So it's it's interesting information , I think .",Marketing,209
17,"And then um yeah , the remote controls like the one you've shown previously it's not so {disfmarker} doesn't fit the user requirements sometime , because it's too many buttons and so on .",Marketing,209
17,So we should change this as well .,Marketing,209
17,"And uh users are actually zapping a lot , so they're using the device intensively , that's something to take into account as well .",Marketing,209
17,"And um , you know , ten percent of the buttons are actually used in the remote control .",Marketing,209
17,And uh this is one of the main point for me .,Marketing,209
17,But I'll come back to it later .,Marketing,209
17,'Kay .,Marketing,209
17,Could you go next slide ?,Marketing,209
17,"Uh , so as you said uh ,",Marketing,209
17,Mm-hmm .,Project Manager,210
17,remote controls are often lost somewhere in the room .,Marketing,211
17,{vocalsound},Project Manager,212
17,"So this is from the experiments we've done ,",Marketing,213
17,{vocalsound} {vocalsound},Project Manager,214
17,"so if we could solve this problem this would be interesting for the user , I think .",Marketing,215
17,Um it takes too much time to learn how to use the remote control for thirty five percent of the people .,Marketing,215
17,And uh remote control are really bad for R_S_I_ problems for twenty six percent of the users .,Marketing,215
17,{vocalsound} What is R_S_I_ ?,Project Manager,216
17,"R_S_I_ is like , when you're using the same um {disfmarker} doing the same movement several times , then you get injured .",Marketing,217
17,{vocalsound} Yeah .,Industrial Designer,218
17,Ah um okay .,Project Manager,219
17,{vocalsound},Project Manager,219
17,Okay ?,Marketing,220
17,"So , those numbers are less important then the previous one , but still it has to be taken to count .",Marketing,220
17,So last slide .,Marketing,220
17,Um so my pres personal preferences for this problem is we have to meet the user needs .,Marketing,220
17,"If we can make it look fancy then we might sell more than our uh concurrent , okay .",Marketing,220
17,Okay .,Industrial Designer,221
17,Mm-hmm .,Project Manager,222
17,"And definitely if it could have less buttons , still maybe the same number of um functions , but less buttons ,",Marketing,223
17,Functions .,User Interface,224
17,this would definitely be a good way of selling more .,Marketing,225
17,Okay .,Marketing,225
17,Okay .,Industrial Designer,226
17,So {disfmarker},Marketing,227
17,Mm okay .,Project Manager,228
17,"And just to have uh an idea , do you think you as the User Interface Designer to would it be possible to have less buttons and still have the same functionality and to have powerful remote control , you think it's possible ?",Project Manager,228
17,Yeah .,User Interface,229
17,Sure ?,Project Manager,230
17,Yeah ?,Project Manager,230
17,"Yeah , I think possible .",User Interface,231
17,Because we can {disfmarker} We can uh mix uh several function in one button .,User Interface,231
17,Yeah .,Project Manager,232
17,So lets you {disfmarker} then you have less buttons .,User Interface,233
17,"Yeah , but do you think it will be easy to use ?",Project Manager,234
17,But I'm not sure {disfmarker},User Interface,235
17,Because if you have many functions just for one button it would be quite difficult for the user to know .,Project Manager,236
17,"Yeah , remember the user is not happy to read the",Marketing,237
17,The manuals .,Industrial Designer,238
17,"Yeah ,",Project Manager,239
17,manual .,Marketing,240
17,I think the {disfmarker},Project Manager,241
17,It's {disfmarker},Marketing,242
17,"No you you can have a switch menu , so you can",User Interface,243
17,"Yeah , but it has to be intuitive .",Project Manager,244
17,"well for example {disfmarker} Yeah , I think so .",User Interface,245
17,Like for for example you can uh you can category the function i i into several classes .,User Interface,245
17,"Then for um you can have a switch menu , so you put the switch menu to it it tend to this kind of this category of functions .",User Interface,245
17,"Yeah , okay .",Project Manager,246
17,"Okay ,",Project Manager,246
17,"Then you you put the switch button ,",User Interface,247
17,but {disfmarker},Project Manager,248
17,then it switch to another category of functions .,User Interface,249
17,Yeah .,User Interface,249
17,"For example , if you have remote control you you can rem you can control your T_V_ and also you can control your uh recorder .",User Interface,249
17,With a {disfmarker},Industrial Designer,250
17,"So there's a different functions , but i if you you {disfmarker} there's a button you can switch between control T_V_ and control your recorder .",User Interface,251
17,So we can has less buttons .,User Interface,251
17,"Yeah , but {disfmarker}",Project Manager,252
17,"But what I'm not so sure is about how to make the remote control look funny {disfmarker} look fancy , not funny .",User Interface,253
17,Look fancy .,Industrial Designer,254
17,{gap},Marketing,255
17,"This is a question that should be asked to the {disfmarker} If you ask the people , maybe the the marketing people {gap} .",Industrial Designer,256
17,Because different people have a different opinion about fancy .,User Interface,257
17,You know .,User Interface,257
17,Yeah .,Marketing,258
17,{vocalsound},User Interface,259
17,"Yeah , this is something we sh",Marketing,260
17,"Because maybe a colourful is fancy for some people , but maybe simple and uh uniform colourful is fancy for some {disfmarker} for other peoples , so .",User Interface,261
17,Mm-hmm .,Project Manager,262
17,"But this was first step and {disfmarker} This was the first step , yeah .",Marketing,263
17,I think the solution is to have many colours of {disfmarker} you know instead of having one grey standard {disfmarker},Industrial Designer,264
17,"Yeah , but I think it will increase the price of the production of the remote control .",Project Manager,265
17,"Specially distribution , yeah .",Marketing,266
17,"Yeah , yeah , maybe .",Industrial Designer,267
17,"Yeah , maybe .",Industrial Designer,267
17,If you need to have special colours for remote controls it will cost more .,Project Manager,268
17,Uh {disfmarker},Marketing,269
17,"Yeah , personalised colour .",User Interface,270
17,Because you know {disfmarker},User Interface,270
17,"Yeah , it will cost little bit more .",Project Manager,271
17,"Yeah , because maybe some people prefer a red remote control ,",User Interface,272
17,"Yeah , yeah , yeah .",Industrial Designer,273
17,some people prefer black remote control .,User Interface,274
17,"Yeah , but this is what we would ask to the users , so .",Marketing,275
17,And also f,Project Manager,276
17,"Maybe we can have di di we can have uh several options ,",User Interface,277
17,Yeah .,Marketing,278
17,"so user can select which colour they prefer , so .",User Interface,279
17,"Yeah , but as soon as you speak about options , it means that the price increases ,",Project Manager,280
17,"Yeah ,",Marketing,281
17,Mm-hmm .,User Interface,282
17,remember it's twelve Euros .,Marketing,283
17,"and we don't really want the price to be too too high , because we wanna be able to produce it .",Project Manager,284
17,"So , we want something fancy , as uh previously said , Florent , something very easy to use , powerful and also as uh it's written here , seventy five percent of users , they zap lot , so maybe just having many functions in one button is not that good if you want to zap a lot .",Project Manager,284
17,Mm-hmm .,User Interface,285
17,Hmm .,Marketing,286
17,"And they don't really want to zap between functions of their remote control , they want to zap between channels on T_V_ .",Project Manager,287
17,Mm-hmm .,User Interface,288
17,So {disfmarker} I think you have quite lot of points to to think about,Project Manager,289
17,Yeah .,Industrial Designer,290
17,and to discuss it with uh the other members .,Project Manager,291
17,"Yeah , hmm .",Industrial Designer,292
17,Yeah .,User Interface,293
17,"So , is it okay for your presentation ?",Project Manager,294
17,Nothing else to to add ?,Project Manager,294
17,"Yeah , it's done , just {disfmarker} yeah .",Marketing,295
17,"If we would {disfmarker} if we could remember like , not too many buttons and make it look fancy , I think it would make it .",Marketing,295
17,Mm-hmm .,Project Manager,296
17,Okay .,Project Manager,296
17,Mm so {disfmarker},Project Manager,296
17,So .,Marketing,297
17,"So , I had some new information about the product requirements , so you will have to take care of it of it in your thinking , in your designing of the remote control .",Project Manager,298
17,"So the first one is that um for the designing of the remote control we don't really want to use the teletext anymore , as it's something that's {disfmarker}",Project Manager,298
17,Mm-hmm .,User Interface,299
17,It's is uh {disfmarker},Project Manager,300
17,"Lame , or {disfmarker}",Marketing,301
17,"No yeah , because now everybody has internet at home , so it's better to use internet then teletext .",Project Manager,302
17,Mm-hmm .,User Interface,303
17,Yeah .,User Interface,303
17,"So , you will have to think about it in your in in the design of your remote control ,",Project Manager,304
17,Yep .,Industrial Designer,305
17,"and also the remote control will only be used for television , so for y for you your designing , you're not {disfmarker} you won't be uh {disfmarker} you won't had {vocalsound} um buttons to just to manipulate {disfmarker} yeah to control the recorder or maybe the garage door or things like that .",Project Manager,306
17,Control .,User Interface,307
17,Mm-hmm .,User Interface,307
17,{vocalsound},User Interface,307
17,It's {disfmarker} {vocalsound},Project Manager,308
17,Mm-hmm,Marketing,309
17,because if we want to to do remote control,Project Manager,310
17,Mm .,User Interface,311
17,"which will be used for for the television , for the recorder , for the camcorder and all the others , it will become too complex and it will increase the pli the price and we can't do that .",Project Manager,312
17,We really want to focus on the remote control for the television .,Project Manager,312
17,Is it okay ?,Project Manager,312
17,Okay .,User Interface,313
17,But there's balance between function and the cost .,User Interface,313
17,"So maybe it will be easier for you to to design it , to have very powerful and easy .",Project Manager,314
17,Yeah .,User Interface,315
17,Okay .,User Interface,315
17,"And also we want the image of the uh um real reaction be recognisable in the product , such as the colour and s the slogan .",Project Manager,316
17,Mm-hmm .,User Interface,317
17,Yeah .,Marketing,318
17,I mean that's uh if uh you want to buy a remote control and if you go in a shop and if you see the remote control you will recognise directly that s it's our product .,Project Manager,319
17,Mm-hm .,User Interface,320
17,Mm-hmm .,Marketing,321
17,"So you will have to use the colour of the product , of the um um",Project Manager,322
17,Okay .,User Interface,323
17,of the uh of real reaction,Project Manager,324
17,Okay .,User Interface,325
17,So .,Industrial Designer,326
17,and uh also {disfmarker},Project Manager,327
17,So has to be yellow .,Marketing,328
17,Yellow .,Industrial Designer,329
17,Yeah .,Project Manager,330
17,"As we say , we put the fashion in electronics , so it has to be a fashion remote control .",Project Manager,330
17,"Fancy , fashion , powerful , easy to use .",Project Manager,330
17,Okay .,User Interface,331
17,Mm-hmm .,User Interface,331
17,"Require lot of requirements ,",Project Manager,332
17,"{vocalsound} For cheap {vocalsound} remote control , yeah .",Industrial Designer,333
17,but {disfmarker},Project Manager,334
17,Yeah .,User Interface,335
17,And cheap .,User Interface,335
17,Yeah .,Project Manager,336
17,A low cost .,User Interface,337
17,Yeah .,Project Manager,338
17,But uh that's your your job to find something mm matches .,Project Manager,338
17,{vocalsound} Yeah {vocalsound} .,Industrial Designer,339
17,"Yeah , 'cause what I'm thinking is how will you will connect the T_V_ to internet , so .",Industrial Designer,339
17,{vocalsound},Project Manager,340
17,This is {disfmarker},Industrial Designer,341
17,I don't think it's part of the remote control design anyway .,Marketing,342
17,"Maybe not ,",Project Manager,343
17,It's maybe more in browsing .,Marketing,344
17,but mayb,Project Manager,345
17,"Yeah , but this this mean that your T_V_ would be able to , you know , connect to internet , you know , surf the web .",Industrial Designer,346
17,"Yeah , there's that box in uh o of it .",User Interface,347
17,Yeah .,Marketing,348
17,"A pi There's that box in the T_V_ , so with the set box you you can connect internet with your T_V_ .",User Interface,349
17,Okay .,Industrial Designer,350
17,Ok,User Interface,351
17,Hm-mm .,Marketing,352
17,It's It's not so uh popular now .,User Interface,353
17,{vocalsound},User Interface,353
17,"It's pop I don't think it's popular , so that's the problem so .",Industrial Designer,354
17,You had i if you are designing a remote control for you know,Industrial Designer,354
17,Mm .,User Interface,355
17,"the global usage ,",Industrial Designer,356
17,"Global ,",User Interface,357
17,so if people don't have the technology .,Industrial Designer,358
17,okay .,User Interface,359
17,So .,Project Manager,360
17,Mm-hmm .,Marketing,361
17,So everybody is okay with the new requirements ?,Project Manager,362
17,"So I I so {disfmarker} As as for the colour , what what do you think ?",User Interface,363
17,I think it has to be yellow .,Project Manager,364
17,{vocalsound} Yellow ?,Industrial Designer,365
17,Do you think that people like the colour yellow ?,Industrial Designer,365
17,{vocalsound},Industrial Designer,365
17,Yeah .,Project Manager,366
17,Yellow ?,User Interface,367
17,{gap} T_V_ remote control ?,User Interface,367
17,{vocalsound},User Interface,367
17,Min,Marketing,368
17,"Maybe you can change the colour , but the image of the society has to be recognised .",Project Manager,369
17,Okay .,User Interface,370
17,Okay .,User Interface,370
17,Yeah .,Marketing,371
17,I think if you have you know th like a yellow ribbon here is the double R_ .,Industrial Designer,372
17,Or should be .,Industrial Designer,372
17,Why you go {disfmarker} It has to be fashion .,Project Manager,373
17,"Yeah , so .",Industrial Designer,374
17,"Doesn't need to be completely yellow ,",Industrial Designer,374
17,So you have to {disfmarker},Project Manager,375
17,Okay .,User Interface,376
17,but just mm .,Industrial Designer,377
17,Yeah .,Project Manager,378
17,It has to be a fashion and really be uh the image of the society .,Project Manager,378
17,"Just when you enter you say oh , oh , it's real reaction .",Project Manager,378
17,"Think it's a re reaction remote control , so .",Project Manager,378
17,"Okay , okay .",User Interface,379
17,Okay .,User Interface,379
17,"And also it has to be attractive , of course ,",Project Manager,380
17,Mm .,User Interface,381
17,because if you want to sale {disfmarker} to sell the remote control .,Project Manager,382
17,It's okay ?,Project Manager,382
17,"Regarding the first line , what {disfmarker} So we're just expecting no more use of the teletext .",Marketing,383
17,Yeah .,Project Manager,384
17,And that's it .,Marketing,385
17,Yeah .,Project Manager,386
17,"But {disfmarker} I dunno , but why , nobody's a threat to me .",Industrial Designer,387
17,It's already changed for {disfmarker},Marketing,388
17,I think it would be simpler .,Project Manager,389
17,Mm-hmm .,Marketing,390
17,Okay .,Project Manager,391
17,"So {disfmarker} I will close the meeting , um just after that we'll have lunch break .",Project Manager,391
17,And you will have in thirty minutes individual work .,Project Manager,391
17,Uh {disfmarker} Y you {disfmarker} You will have as the I_D_ I don't remember what is industr Industrial Designer to put um {disfmarker} pon,Project Manager,391
17,Industrial Designer .,Marketing,392
17,"Industrial Designer , yeah .",Industrial Designer,393
17,"Component component , yeah .",Industrial Designer,393
17,"yeah , and the User Interface Designer to work on the user interface concept .",Project Manager,394
17,Okay .,User Interface,395
17,And Florent to work my subject .,Project Manager,396
17,Yep .,Marketing,397
17,And so specific instructions will be sent to you by your personal coach .,Project Manager,398
17,Okay .,Marketing,399
17,It's okay ?,Project Manager,400
17,Yeah .,Marketing,401
17,I think the um session is closed .,Project Manager,402
17,Good .,Industrial Designer,403
17,"And by the way , Mister David Jordan , please record your presentations in your own folder .",Project Manager,404
17,{vocalsound} Not in mine .,Project Manager,404
17,"Okay {vocalsound} Okay , that's clear .",Industrial Designer,405
17,Okay {vocalsound} .,User Interface,406
17,Okay .,User Interface,406
17,{vocalsound},User Interface,406
17,Should be better .,Project Manager,407
17,{vocalsound},Project Manager,407
18,'Kay .,Project Manager,1
18,Hmm .,Project Manager,1
18,Okay everybody .,Project Manager,1
18,Welcome to the detailed design meeting .,Project Manager,1
18,Um {disfmarker} {vocalsound} Let's see .,Project Manager,1
18,Our agenda .,Project Manager,1
18,Last time we discussed the squishy fruitiness of {vocalsound} our remote controls and how we might pursue that .,Project Manager,1
18,Um and I think {disfmarker} looks like we've come up with some ideas .,Project Manager,1
18,Um and we also talked about materials we'd use and what kind of chip would be necessary .,Project Manager,1
18,Um so for later in the meeting I've done a a spreadsheet of production costs so we'll take a look at that .,Project Manager,1
18,Um and see if it's changed at all from when we last discussed it .,Project Manager,1
18,Um {vocalsound} so actually I think {disfmarker} Yeah um f {vocalsound} you guys wanna give a prototype presentation of {disfmarker} {vocalsound},Project Manager,1
18,Okay well um .,Industrial Designer,2
18,So our design looks something like this .,Industrial Designer,2
18,This being the wheel that you use to uh change channels or volume or whatever .,Industrial Designer,2
18,"This is a button , serves as the power button if you hold it down , and if you just tap on it I think it brings up the menu .",Industrial Designer,2
18,"And uh the base of the remote control , which has a squishy spongy rubbery feel , is interchangeable .",Industrial Designer,2
18,"So you can change the colour , according to your {disfmarker} to suit your living room or whatever .",Industrial Designer,2
18,And it comes {disfmarker},Industrial Designer,2
18,"You could change the vegetable , or fruit .",User Interface,3
18,"yeah , I can change the vegetable .",Industrial Designer,4
18,Oh is that broccoli ?,Project Manager,5
18,{vocalsound},Project Manager,5
18,This one's broccoli {vocalsound} .,Industrial Designer,6
18,Yeah .,User Interface,7
18,So this snaps off and you can put on whichever one you want .,Industrial Designer,8
18,This is not to scale 'cause it would have the battery inside it .,Industrial Designer,8
18,This is a mango .,Industrial Designer,8
18,{vocalsound},Project Manager,9
18,"The {disfmarker} it's trendy fruit , it's not just ordinary fruits .",Industrial Designer,10
18,{vocalsound},Marketing,11
18,"You don't have orange , you have mango .",Industrial Designer,12
18,"Um I guess strawberry's not as trendy , but {disfmarker} {vocalsound}",Industrial Designer,12
18,'S a very bright strawberry .,Project Manager,13
18,{vocalsound},Project Manager,13
18,So we'll come up with a variety of trendy and exciting fruit designs for the remote control .,Industrial Designer,14
18,"And then people will be encouraged to buy three or five of them , because they'll need to switch 'em out .",Industrial Designer,14
18,It's been a l,User Interface,15
18,{vocalsound},Project Manager,16
18,"It's been a little bit difficult to um make sure that it's hand-holdable , and that the user can use it , you know , it's not too big .",User Interface,17
18,"Uh but we think that this you know , this size will be okay and we will have to fit the battery case in there somehow .",User Interface,17
18,Mm-hmm .,Industrial Designer,18
18,Oh yeah .,Project Manager,19
18,"And I guess the only other thing that we really didn't talk about was {disfmarker} or design yet actually , would be the um thing {disfmarker} the locator .",User Interface,20
18,How how {disfmarker} so {disfmarker},User Interface,20
18,Well the locator is just chip that's inside there .,Industrial Designer,21
18,Okay so that's just {disfmarker},User Interface,22
18,And the beeper's also inside there too somewhere,Industrial Designer,23
18,So you have to have a button on your on your {disfmarker} you have to attach the button to the {disfmarker},User Interface,24
18,Yeah we didn't design that .,Industrial Designer,25
18,Yeah we have {disfmarker} that that has yes yet to be designed .,User Interface,26
18,But it would be coordinating with that of course .,Industrial Designer,27
18,Yeah that c hey that that could you know match the handset .,User Interface,28
18,Yeah .,Project Manager,29
18,Mm-hmm .,Industrial Designer,30
18,"You could have a broccoli , or you could have a mango .",User Interface,31
18,{vocalsound},User Interface,31
18,{vocalsound},Project Manager,32
18,{vocalsound},Industrial Designer,33
18,So .,User Interface,34
18,Tada .,User Interface,34
18,Oh .,Project Manager,35
18,"Um if you wanna look in your project documents folder , there's an Excel spreadsheet .",Project Manager,35
18,"Um the only one that's in there , production costs .",Project Manager,35
18,And if you open it up .,Project Manager,35
18,"Um I've just stuck the numbers in , it was a real challenge there .",Project Manager,35
18,"{vocalsound} But if I missed anything that we've gone over , or if you see something that has changed {disfmarker}",Project Manager,35
18,{vocalsound},Industrial Designer,36
18,"I mean , we decided on batteries , and the regular chip would be necessary for the more advanced iPod-like button .",Project Manager,37
18,Um {disfmarker} {vocalsound} I said uncurved or flat .,Project Manager,37
18,"I think that's what you have there , is that right ?",Project Manager,37
18,For the for the plastic part would be {disfmarker},Project Manager,37
18,My impression was that flat meant like like one of those square remotes .,Industrial Designer,38
18,Oh .,Project Manager,39
18,Okay .,Project Manager,39
18,"But it's really not very clear , because you got single curve and double curve and {disfmarker} d I dunno what that means .",Industrial Designer,40
18,Right .,Project Manager,41
18,One side is curved and then the other side is curved .,Industrial Designer,42
18,Well {disfmarker} yeah .,Project Manager,43
18,If we're talking about the area just {disfmarker} oh I d I dunno .,Project Manager,43
18,I guess we'd have to contact the company that makes them and see .,Project Manager,43
18,{vocalsound},Industrial Designer,44
18,{vocalsound},Marketing,45
18,Um so what else ?,Project Manager,46
18,There's plastic for that area around the button .,Project Manager,46
18,Um and then rubber would be the squishy like thing right ?,Project Manager,46
18,Mm-hmm .,Industrial Designer,47
18,Um and lots of special colours actually .,Project Manager,48
18,{vocalsound} Uh scroll wheel .,Project Manager,48
18,Do you see anything that I've missed ?,Project Manager,48
18,No I think that's alright .,Industrial Designer,49
18,"Okay so that would make our total of eleven point nine , which is even less than twelve point five , which means we'd be making even more of a profit .",Project Manager,50
18,{vocalsound},Industrial Designer,51
18,And if we sold a lot of squishy things .,Project Manager,52
18,Mm .,User Interface,53
18,Boo yeah .,Project Manager,54
18,Okay .,Project Manager,54
18,{vocalsound} S So {disfmarker} Mm .,Project Manager,54
18,Did y what did you work on ?,Project Manager,54
18,The {disfmarker},Project Manager,54
18,Um evaluation criteria .,Marketing,55
18,Okay .,Project Manager,56
18,Do you wanna {disfmarker},Project Manager,56
18,I've got a presentation .,Marketing,57
18,Okay .,Project Manager,58
18,I think that's {disfmarker},Project Manager,58
18,So I need {disfmarker} where's the cable ?,Marketing,59
18,Right what happens is we have to um decide whether this this whole this whole project we've been working on actually um meets the standards we were set at the start .,Marketing,59
18,Um .,Marketing,59
18,Right .,Marketing,59
18,This doesn't {disfmarker} okay .,Marketing,59
18,Um the method is {disfmarker} we {disfmarker} well I've analysed the user requirements and integrated them to the trends found in marketing reports and in our company strategy marketing .,Marketing,59
18,"And um the findings were that we need it to look in a certain way , feel in a certain way , and this is {disfmarker} everything's listed down .",Marketing,59
18,"Um , look in a certain way , feel in a certain way , it has to be technologically innovative and it has to be easy to use .",Marketing,59
18,"These are all things we looked at at the start , um and criteria that have to be met .",Marketing,59
18,"We have to use a table , I'll show you that later , together to decide whether it meets the standards .",Marketing,59
18,And {vocalsound} we we have therefore in total um {disfmarker} We have five {disfmarker} we have eleven points according to which this should be evaluated .,Marketing,59
18,And um the cri well basically the findings are the same as the evaluation criteria .,Marketing,59
18,I would like to show you the table we have to use .,Marketing,59
18,Um .,Marketing,59
18,No .,Marketing,59
18,This is the table .,Marketing,59
18,Can you see this here ?,Marketing,59
18,Mm-hmm .,Industrial Designer,60
18,Um so the que the questions I've given you {disfmarker} c could you write that down ?,Marketing,61
18,True is one and and false is seven .,Marketing,61
18,"And we'll just go through each point together , hopefully .",Marketing,61
18,Um .,Marketing,61
18,I think if each of us gives an opinion then they can be mixed somehow .,Marketing,61
18,{vocalsound},Industrial Designer,62
18,"I dunno how it works exactly , I haven't been told .",Marketing,63
18,Yeah .,User Interface,64
18,Is it possible that we can bring this up on our own {disfmarker} {gap},User Interface,64
18,Yeah it's in the um {disfmarker} it's in the project documents .,Marketing,65
18,Is it meeting three minutes ?,User Interface,66
18,No it's not minutes .,User Interface,66
18,It's called evaluation criteria .,Marketing,67
18,Okay .,User Interface,68
18,And it's under evaluation .,Marketing,69
18,"Huh , the PowerPoint one ?",Project Manager,70
18,Hmm ?,Industrial Designer,71
18,Okay .,User Interface,72
18,Cool .,User Interface,72
18,Yeah .,Marketing,73
18,You've found it all ?,Marketing,73
18,Yeah .,Project Manager,74
18,So it was um {disfmarker} Yeah true's one .,Marketing,75
18,True's one and false is seven .,User Interface,76
18,Do you want us to discuss this together or do you want us to do it singly ?,Marketing,77
18,Um we can do it separately and then discuss it,Project Manager,78
18,{vocalsound} Yeah okay .,Marketing,79
18,if if that's what people wanna do .,Project Manager,80
18,So it's actually a scale .,User Interface,81
18,"Wait , one is true and {disfmarker} {vocalsound}",Project Manager,82
18,"{vocalsound} Um ,",Marketing,83
18,so these are the questions we're answering .,Project Manager,84
18,And one is {disfmarker},Project Manager,84
18,"yes it's {disfmarker} if it's fancy you put one ,",Marketing,85
18,"One , right okay .",Project Manager,86
18,if it's really unfancy it's seven .,Marketing,87
18,If it's somewhere in between you put four .,Project Manager,88
18,"{vocalsound} Yeah , something .",Marketing,89
18,{vocalsound} Okay .,Project Manager,90
18,Okay .,User Interface,91
18,{vocalsound} Does it feel fancy ?,User Interface,91
18,{vocalsound},Project Manager,92
18,{vocalsound} Feels like play-dough .,Industrial Designer,93
18,{vocalsound},Marketing,94
18,{vocalsound} No .,User Interface,95
18,{vocalsound},User Interface,95
18,They shouldn't really be questions .,Marketing,96
18,Should be more like {disfmarker} Are the batteries easy to insert ?,Marketing,96
18,{vocalsound},Marketing,96
18,I'm gonna say yes .,Industrial Designer,97
18,{vocalsound},Industrial Designer,97
18,Yes ?,Marketing,98
18,Very very true .,Marketing,98
18,Okay .,Marketing,98
18,{vocalsound} I imagine they're somewhere on the front .,Industrial Designer,99
18,We have a little case that you slip 'em in .,Industrial Designer,99
18,Okay .,Marketing,100
18,Are we just about ready ?,Project Manager,101
18,Apparently I'm supposed to use the whiteboard .,Marketing,102
18,Do we {disfmarker} um is it necessary ?,Marketing,102
18,I don't think so .,Project Manager,103
18,It's {disfmarker},Project Manager,103
18,We'll just do um {disfmarker},Marketing,104
18,yeah the the marker thing kinda stopped working last time we {disfmarker},Project Manager,105
18,{vocalsound},Industrial Designer,106
18,{vocalsound},Marketing,107
18,{vocalsound} Yeah .,User Interface,108
18,Okay .,User Interface,108
18,Our animals will forever be there .,Project Manager,109
18,Yeah .,Marketing,110
18,Okay .,Marketing,110
18,{vocalsound} Un unless you feel you need it t to {disfmarker},Project Manager,111
18,I don't feel any {disfmarker} {vocalsound},Marketing,112
18,okay okay .,Project Manager,113
18,{vocalsound},Industrial Designer,114
18,We'll {disfmarker},Project Manager,115
18,{vocalsound},User Interface,116
18,right um {disfmarker} Right so one point one ?,Marketing,117
18,We'll just go in a circle .,Marketing,117
18,'Kay,Industrial Designer,118
18,One .,User Interface,119
18,Five .,Industrial Designer,120
18,Right .,Marketing,121
18,Ooh I don't know .,Marketing,121
18,{vocalsound},Industrial Designer,122
18,Right .,Marketing,123
18,One ?,Marketing,123
18,Five .,Industrial Designer,124
18,Five .,Project Manager,125
18,Five .,Marketing,126
18,{vocalsound},Project Manager,127
18,{vocalsound},Industrial Designer,128
18,Two .,Marketing,129
18,Okay so do we just add it up and divide it by four ?,Marketing,129
18,Is that what the company does ?,Marketing,129
18,I I think we should {disfmarker},Project Manager,130
